t,order
2.880000000000000071e+01,1.260967597813541230e-01
2.885000000000000142e+01,1.225192135001570287e-01
2.889999999999999858e+01,1.184596662729435201e-01
2.895000000000000284e+01,1.139410245678924294e-01
2.900000000000000000e+01,1.089874642363030527e-01
2.905000000000000071e+01,1.036242729905115512e-01
2.910000000000000142e+01,9.787773483811804121e-02
2.914999999999999858e+01,9.177503918676994943e-02
2.920000000000000284e+01,8.534419810923168925e-02
2.925000000000000000e+01,7.861395740466457782e-02
2.930000000000000071e+01,7.161369044695790886e-02
2.935000000000000142e+01,6.437326828699382886e-02
2.939999999999999858e+01,5.692290532375646195e-02
2.945000000000000284e+01,4.929298840567095108e-02
2.950000000000000000e+01,4.151391336260269738e-02
2.955000000000000071e+01,3.361573168216040741e-02
2.960000000000000142e+01,2.563044096010596781e-02
2.964999999999999858e+01,1.759358123955791220e-02
2.970000000000000284e+01,9.552527996516641667e-03
2.975000000000000000e+01,1.856004699699449279e-03
2.980000000000000071e+01,6.747481484003617185e-03
2.985000000000000142e+01,1.466398020545468285e-02
2.989999999999999858e+01,2.253242107910075759e-02
2.995000000000000284e+01,3.029302280839179379e-02
3.000000000000000000e+01,3.791450720201534202e-02
3.005000000000000071e+01,4.537080756803200943e-02
3.010000000000000142e+01,5.263828837501172836e-02
3.014999999999999858e+01,5.969517993401451256e-02
3.020000000000000284e+01,6.652148250694280007e-02
3.025000000000000000e+01,7.309901234090729338e-02
3.030000000000000071e+01,7.941150093429487355e-02
3.035000000000000142e+01,8.544575265055316671e-02
3.039999999999999858e+01,9.119161380092143110e-02
3.045000000000000284e+01,9.663975389835074981e-02
3.050000000000000000e+01,1.017828428569595434e-01
3.055000000000000071e+01,1.066153540953171525e-01
3.060000000000000142e+01,1.111333158326685555e-01
3.064999999999999858e+01,1.153340418791126976e-01
3.070000000000000284e+01,1.192158590513095889e-01
3.075000000000000000e+01,1.227778492108812652e-01
3.080000000000000071e+01,1.260196237306373257e-01
3.085000000000000142e+01,1.289411468564207741e-01
3.089999999999999858e+01,1.315426219277051612e-01
3.095000000000000284e+01,1.338244508032678526e-01
3.100000000000000000e+01,1.357872722484044503e-01
3.105000000000000071e+01,1.374320797002932526e-01
3.110000000000000142e+01,1.387604130387266599e-01
3.114999999999999858e+01,1.397753448388662223e-01
3.120000000000000284e+01,1.404810331968361359e-01
3.125000000000000000e+01,1.408823964919037330e-01
3.130000000000000071e+01,1.409860262276753928e-01
3.135000000000000142e+01,1.408002225351146497e-01
3.139999999999999858e+01,1.403349651632606887e-01
3.145000000000000284e+01,1.396018259273824336e-01
3.150000000000000000e+01,1.386138321836857257e-01
3.155000000000000071e+01,1.373852934372242207e-01
3.160000000000000142e+01,1.359316045599462397e-01
3.164999999999999858e+01,1.342690393078707634e-01
3.170000000000000284e+01,1.324145469894764116e-01
3.175000000000000000e+01,1.303855634399772312e-01
3.180000000000000071e+01,1.281998451393204785e-01
3.185000000000000142e+01,1.258755872443184654e-01
3.189999999999999858e+01,1.234316637242206527e-01
3.195000000000000284e+01,1.208862711985679711e-01
3.200000000000000000e+01,1.182575298061190883e-01
3.204999999999999716e+01,1.155634127056390376e-01
3.210000000000000142e+01,1.128216018295736256e-01
3.214999999999999858e+01,1.100493384942921454e-01
3.220000000000000284e+01,1.072632747743097609e-01
3.225000000000000000e+01,1.044793320754806437e-01
3.229999999999999716e+01,1.017125734988793967e-01
3.235000000000000142e+01,9.897709638296806056e-02
3.239999999999999858e+01,9.628595087048884282e-02
3.245000000000000284e+01,9.365108950076661554e-02
3.250000000000000000e+01,9.108335171373585504e-02
3.254999999999999716e+01,8.859258267494267425e-02
3.260000000000000142e+01,8.618841496436656369e-02
3.264999999999999858e+01,8.387846904257757752e-02
3.270000000000000284e+01,8.166919891252387431e-02
3.275000000000000000e+01,7.956631668685296144e-02
3.279999999999999716e+01,7.757485698831119436e-02
3.285000000000000142e+01,7.569919888127976670e-02
3.289999999999999858e+01,7.394304131668544278e-02
3.295000000000000284e+01,7.230932976633273890e-02
3.300000000000000000e+01,7.080013427164744133e-02
3.304999999999999716e+01,6.941648274127473761e-02
3.310000000000000142e+01,6.815815803047350907e-02
3.314999999999999858e+01,6.702347287250572105e-02
3.320000000000000284e+01,6.600904251920532151e-02
3.325000000000000000e+01,6.510958008061711044e-02
3.329999999999999716e+01,6.431774294986608576e-02
3.335000000000000142e+01,6.362405934172522814e-02
3.339999999999999858e+01,6.301738772540171896e-02
3.345000000000000284e+01,6.248552286961397972e-02
3.350000000000000000e+01,6.201388343008060883e-02
3.354999999999999716e+01,6.158675332301023070e-02
3.360000000000000142e+01,6.118785962286293900e-02
3.364999999999999858e+01,6.080092649635430307e-02
3.370000000000000284e+01,6.041022133036864916e-02
3.375000000000000000e+01,6.000106654469671702e-02
3.379999999999999716e+01,5.956029610550690051e-02
3.385000000000000142e+01,5.907664187361314628e-02
3.389999999999999858e+01,5.854104080429458484e-02
3.395000000000000284e+01,5.794685916663373793e-02
3.400000000000000000e+01,5.729003417943464432e-02
3.404999999999999716e+01,5.656913739443070882e-02
3.410000000000000142e+01,5.578554875596949958e-02
3.414999999999999858e+01,5.494305060358987969e-02
3.420000000000000284e+01,5.404744191731120084e-02
3.425000000000000000e+01,5.310658060153203297e-02
3.429999999999999716e+01,5.213027746593944939e-02
3.435000000000000142e+01,5.113015593228180389e-02
3.439999999999999858e+01,5.011947424832962489e-02
3.445000000000000284e+01,4.911290528982728554e-02
3.450000000000000000e+01,4.812626781676802856e-02
3.454999999999999716e+01,4.717620282587221131e-02
3.460000000000000142e+01,4.627979005261986106e-02
3.464999999999999858e+01,4.545410341527282572e-02
3.470000000000000284e+01,4.471571078187051157e-02
3.475000000000000000e+01,4.408018200435885603e-02
3.479999999999999716e+01,4.356223348217530544e-02
3.485000000000000142e+01,4.317456797795272277e-02
3.489999999999999858e+01,4.292695052624891094e-02
3.495000000000000284e+01,4.282576838602333846e-02
3.500000000000000000e+01,4.287372195788292928e-02
3.504999999999999716e+01,4.306976364949877123e-02
3.510000000000000142e+01,4.340929565975959470e-02
3.514999999999999858e+01,4.388460009606259815e-02
3.520000000000000284e+01,4.448544377639089553e-02
3.525000000000000000e+01,4.519978269636879681e-02
3.529999999999999716e+01,4.601448969960268698e-02
3.535000000000000142e+01,4.691604063084692244e-02
3.539999999999999858e+01,4.789111348742770835e-02
3.545000000000000284e+01,4.892707582750691064e-02
3.550000000000000000e+01,5.001235781879322800e-02
3.554999999999999716e+01,5.113686821221990336e-02
3.560000000000000142e+01,5.229187087039806336e-02
3.564999999999999858e+01,5.346995796885860297e-02
3.570000000000000284e+01,5.466510449357609575e-02
3.575000000000000000e+01,5.587261005135758102e-02
3.579999999999999716e+01,5.708901184231643389e-02
3.585000000000000142e+01,5.831197251316431324e-02
3.589999999999999858e+01,5.954014463611168734e-02
3.595000000000000284e+01,6.077301237346426077e-02
3.600000000000000000e+01,6.201071046739402987e-02
3.604999999999999716e+01,6.325382096786877351e-02
3.610000000000000142e+01,6.450314898113976292e-02
3.615000000000000568e+01,6.575948006858980954e-02
3.620000000000000284e+01,6.702332361804065608e-02
3.625000000000000000e+01,6.829464840088567135e-02
3.629999999999999716e+01,6.957261846216807044e-02
3.635000000000000142e+01,7.085539244944437376e-02
3.640000000000000568e+01,7.213991778702456836e-02
3.645000000000000284e+01,7.342127930557612592e-02
3.650000000000000000e+01,7.469293768479187690e-02
3.654999999999999716e+01,7.594677227749323245e-02
3.660000000000000142e+01,7.717316967518025872e-02
3.665000000000000568e+01,7.836118906516274796e-02
3.670000000000000284e+01,7.949879201256992989e-02
3.675000000000000000e+01,8.057312297171197180e-02
3.679999999999999716e+01,8.157082658656662766e-02
3.685000000000000142e+01,8.247838840748007716e-02
3.690000000000000568e+01,8.328248676803921835e-02
3.695000000000000284e+01,8.397034500943184598e-02
3.700000000000000000e+01,8.453007483974016301e-02
3.704999999999999716e+01,8.495120968139570350e-02
3.710000000000000142e+01,8.522505790614844090e-02
3.715000000000000568e+01,8.534436578131371354e-02
3.720000000000000284e+01,8.530387326622891619e-02
3.725000000000000000e+01,8.510043686547445752e-02
3.729999999999999716e+01,8.473310267284628328e-02
3.735000000000000142e+01,8.420314623461055969e-02
3.740000000000000568e+01,8.351408404467015878e-02
3.745000000000000284e+01,8.267166242590659464e-02
3.750000000000000000e+01,8.168383047522351226e-02
3.754999999999999716e+01,8.056070446243042416e-02
3.760000000000000142e+01,7.931453133526411570e-02
3.765000000000000568e+01,7.795965850575611866e-02
3.770000000000000284e+01,7.651251652223682587e-02
3.775000000000000000e+01,7.499190336016925418e-02
3.779999999999999716e+01,7.341923034747495358e-02
3.785000000000000142e+01,7.181829320126187355e-02
3.790000000000000568e+01,7.021540612223070577e-02
3.795000000000000284e+01,6.863940813049997092e-02
3.800000000000000000e+01,6.712148259287521734e-02
3.804999999999999716e+01,6.569471004452140384e-02
3.810000000000000142e+01,6.439327725764443233e-02
3.815000000000000568e+01,6.325128722989259433e-02
3.820000000000000284e+01,6.230116283780453429e-02
3.825000000000000000e+01,6.157171370130992694e-02
3.829999999999999716e+01,6.108603240152347957e-02
3.835000000000000142e+01,6.085947826650769943e-02
3.840000000000000568e+01,6.089805847497681973e-02
3.845000000000000284e+01,6.119743663826605895e-02
3.850000000000000000e+01,6.174267240212196611e-02
3.854999999999999716e+01,6.250912622173904198e-02
3.860000000000000142e+01,6.346408191512037389e-02
3.865000000000000568e+01,6.456890875259344020e-02
3.870000000000000284e+01,6.578138035096131597e-02
3.875000000000000000e+01,6.705787698318491086e-02
3.879999999999999716e+01,6.835529259608169594e-02
3.885000000000000142e+01,6.963256303309461881e-02
3.890000000000000568e+01,7.085180666416797390e-02
3.895000000000000284e+01,7.197911485697840173e-02
3.900000000000000000e+01,7.298505065700941485e-02
3.904999999999999716e+01,7.384491748008163714e-02
3.910000000000000142e+01,7.453885338537936944e-02
3.915000000000000568e+01,7.505204039188702325e-02
3.920000000000000284e+01,7.537458831630056144e-02
3.925000000000000000e+01,7.550045922880077587e-02
3.929999999999999716e+01,7.542768768648400179e-02
3.935000000000000142e+01,7.515811616903118886e-02
3.940000000000000568e+01,7.469711985083458960e-02
3.945000000000000284e+01,7.405334791599951783e-02
3.950000000000000000e+01,7.323848501690127799e-02
3.954999999999999716e+01,7.226703249625489323e-02
3.960000000000000142e+01,7.115610546328957065e-02
3.965000000000000568e+01,6.992523870079063453e-02
3.970000000000000284e+01,6.859619167763646164e-02
3.975000000000000000e+01,6.719274068148602119e-02
3.979999999999999716e+01,6.574045867812890187e-02
3.985000000000000142e+01,6.426709813600373078e-02
3.990000000000000568e+01,6.280187841593198872e-02
3.995000000000000284e+01,6.137467942923770237e-02
4.000000000000000000e+01,6.001558938213209793e-02
4.004999999999999716e+01,5.875414883404514454e-02
4.010000000000000142e+01,5.761849268610097496e-02
4.015000000000000568e+01,5.663442938764706031e-02
4.020000000000000284e+01,5.582451574350232038e-02
4.025000000000000000e+01,5.520720139574955554e-02
4.029999999999999716e+01,5.479612309507287532e-02
4.035000000000000142e+01,5.459961970343905208e-02
4.040000000000000568e+01,5.462051266258845933e-02
4.045000000000000284e+01,5.485615695245034396e-02
4.050000000000000000e+01,5.529859236038824760e-02
4.054999999999999716e+01,5.593506605620053584e-02
4.060000000000000142e+01,5.674848869726636935e-02
4.065000000000000568e+01,5.771790971434443557e-02
4.070000000000000284e+01,5.881907184732208110e-02
4.075000000000000000e+01,6.002489685327166286e-02
4.079999999999999716e+01,6.130591238365516726e-02
4.085000000000000142e+01,6.263064686620482824e-02
4.090000000000000568e+01,6.396602539368982654e-02
4.095000000000000284e+01,6.527779696160590506e-02
4.100000000000000000e+01,6.653101515794633547e-02
4.104999999999999716e+01,6.769058387484135075e-02
4.110000000000000142e+01,6.872186931770057905e-02
4.115000000000000568e+01,6.959140531938526331e-02
4.120000000000000284e+01,7.026848387599556045e-02
4.125000000000000000e+01,7.072455367191947395e-02
4.129999999999999716e+01,7.093427626966639088e-02
4.135000000000000142e+01,7.087667168639513737e-02
4.140000000000000568e+01,7.053574368892545632e-02
4.145000000000000284e+01,6.990105371784870181e-02
4.150000000000000000e+01,6.896825452141058799e-02
4.154999999999999716e+01,6.773960609003648603e-02
4.160000000000000142e+01,6.622450973216481573e-02
4.165000000000000568e+01,6.444011098591016784e-02
4.170000000000000284e+01,6.241203756931804764e-02
4.175000000000000000e+01,6.017535177877262470e-02
4.179999999999999716e+01,5.777580023043919072e-02
4.185000000000000142e+01,5.527140791978739365e-02
4.190000000000000568e+01,5.273485293092048526e-02
4.195000000000000284e+01,5.025519374120695354e-02
4.200000000000000000e+01,4.793849772239808932e-02
4.204999999999999716e+01,4.590717104525330466e-02
4.210000000000000142e+01,4.429541894895647897e-02
4.215000000000000568e+01,4.323869011577736315e-02
4.220000000000000284e+01,4.285653677161371106e-02
4.225000000000000000e+01,4.323223286727734260e-02
4.229999999999999716e+01,4.439677744232893575e-02
4.235000000000000142e+01,4.632498938267937127e-02
4.240000000000000568e+01,4.894531952216923942e-02
4.245000000000000284e+01,5.215764708529924826e-02
4.250000000000000000e+01,5.585094566817998263e-02
4.254999999999999716e+01,5.991527624530355173e-02
4.260000000000000142e+01,6.424915436111140743e-02
4.265000000000000568e+01,6.876221284013001034e-02
4.270000000000000284e+01,7.337501412482386187e-02
4.275000000000000000e+01,7.801782238619972554e-02
4.279999999999999716e+01,8.262913184788006626e-02
4.285000000000000142e+01,8.715433716185629065e-02
4.290000000000000568e+01,9.154468757402922652e-02
4.295000000000000284e+01,9.575654549888612532e-02
4.300000000000000000e+01,9.975091784838724385e-02
4.304999999999999716e+01,1.034932102991246161e-01
4.310000000000000142e+01,1.069531517082329963e-01
4.315000000000000568e+01,1.101049235878613225e-01
4.320000000000000284e+01,1.129281678896277424e-01
4.325000000000000000e+01,1.154054077624896701e-01
4.329999999999999716e+01,1.175237088248579365e-01
4.335000000000000142e+01,1.192752504519388052e-01
4.340000000000000568e+01,1.206570825632029137e-01
4.345000000000000284e+01,1.216708095898744318e-01
4.350000000000000000e+01,1.223222106811031884e-01
4.354999999999999716e+01,1.226208088921183076e-01
4.360000000000000142e+01,1.225794046213432575e-01
4.365000000000000568e+01,1.222135899348204546e-01
4.370000000000000284e+01,1.215412606893421787e-01
4.375000000000000000e+01,1.205821426395715656e-01
4.379999999999999716e+01,1.193573461325822538e-01
4.385000000000000142e+01,1.178889617401469719e-01
4.390000000000000568e+01,1.161997064720120681e-01
4.395000000000000284e+01,1.143126272876319738e-01
4.400000000000000000e+01,1.122514725460811713e-01
4.404999999999999716e+01,1.100409189913062469e-01
4.410000000000000142e+01,1.077047494739409861e-01
4.415000000000000568e+01,1.052671014548071521e-01
4.420000000000000284e+01,1.027524285673977050e-01
4.425000000000000000e+01,1.001853823376242514e-01
4.429999999999999716e+01,9.759066678561521824e-02
4.435000000000000142e+01,9.499286633060688434e-02
4.440000000000000568e+01,9.241624900858350089e-02
4.445000000000000284e+01,8.988454840005885571e-02
4.450000000000000000e+01,8.742072878259575519e-02
4.454999999999999716e+01,8.504673880382734863e-02
4.460000000000000142e+01,8.278325935602348640e-02
4.465000000000000568e+01,8.064926661904907312e-02
4.470000000000000284e+01,7.866207560711831193e-02
4.475000000000000000e+01,7.683706879895313424e-02
4.479999999999999716e+01,7.518676185692536873e-02
4.485000000000000142e+01,7.372065905561533961e-02
4.490000000000000568e+01,7.244515518205033033e-02
4.495000000000000284e+01,7.136346919990288473e-02
4.500000000000000000e+01,7.047560698687987957e-02
4.504999999999999716e+01,6.977835265363595274e-02
4.510000000000000142e+01,6.926529101794418053e-02
4.515000000000000568e+01,6.892686693077398896e-02
4.520000000000000284e+01,6.875048942344064162e-02
4.525000000000000000e+01,6.872068933188713036e-02
4.529999999999999716e+01,6.881951551630431652e-02
4.535000000000000142e+01,6.902665840344489323e-02
4.540000000000000568e+01,6.931978360353975577e-02
4.545000000000000284e+01,6.967506564510059230e-02
4.550000000000000000e+01,7.006747448353160823e-02
4.554999999999999716e+01,7.047109697571936338e-02
4.560000000000000142e+01,7.085949712127943834e-02
4.565000000000000568e+01,7.120611872726378966e-02
4.570000000000000284e+01,7.148473419298384535e-02
4.575000000000000000e+01,7.166994313271338179e-02
4.579999999999999716e+01,7.173772444010617644e-02
4.585000000000000142e+01,7.166613628103174483e-02
4.590000000000000568e+01,7.143561689773081369e-02
4.595000000000000284e+01,7.102970806998047670e-02
4.600000000000000000e+01,7.043619011269633412e-02
4.604999999999999716e+01,6.964798428829251098e-02
4.610000000000000142e+01,6.866412655388526298e-02
4.615000000000000568e+01,6.749082811806472737e-02
4.620000000000000284e+01,6.614263693156764712e-02
4.625000000000000000e+01,6.464370484463015376e-02
4.629999999999999716e+01,6.302913862518690069e-02
4.635000000000000142e+01,6.134635635785169738e-02
4.640000000000000568e+01,5.965671772641879811e-02
4.645000000000000284e+01,5.803605202171415595e-02
4.650000000000000000e+01,5.657357816050367222e-02
4.654999999999999716e+01,5.537022265658712167e-02
4.660000000000000142e+01,5.453321495415999060e-02
4.665000000000000568e+01,5.416722341092344850e-02
4.670000000000000284e+01,5.436266481896494945e-02
4.675000000000000000e+01,5.518346014808358374e-02
4.679999999999999716e+01,5.665771812832919724e-02
4.685000000000000142e+01,5.877439661740976873e-02
4.690000000000000568e+01,6.148674695638277343e-02
4.695000000000000284e+01,6.472065057154870182e-02
4.700000000000000000e+01,6.838392043365443262e-02
4.704999999999999716e+01,7.237566610661065603e-02
4.710000000000000142e+01,7.659316985143238554e-02
4.715000000000000568e+01,8.093617096803494559e-02
4.720000000000000284e+01,8.530932387652415128e-02
4.725000000000000000e+01,8.962336126575311257e-02
4.729999999999999716e+01,9.379552188752007802e-02
4.735000000000000142e+01,9.774963032887246106e-02
4.740000000000000568e+01,1.014160616325958664e-01
4.745000000000000284e+01,1.047317128713600581e-01
4.750000000000000000e+01,1.076401667902967263e-01
4.754999999999999716e+01,1.100919882166189329e-01
4.760000000000000142e+01,1.120431216614164310e-01
4.765000000000000568e+01,1.134564438058007357e-01
4.770000000000000284e+01,1.143020390724408114e-01
4.775000000000000000e+01,1.145571687993665183e-01
4.779999999999999716e+01,1.142061862621608220e-01
4.785000000000000142e+01,1.132403924456195782e-01
4.790000000000000568e+01,1.116578304146755019e-01
4.795000000000000284e+01,1.094630193588444489e-01
4.800000000000000000e+01,1.066666327883293991e-01
4.804999999999999716e+01,1.032851289751595958e-01
4.810000000000000142e+01,9.934039011800165075e-02
4.815000000000000568e+01,9.486107230762678977e-02
4.820000000000000284e+01,8.988039706295124220e-02
4.825000000000000000e+01,8.443586933065913569e-02
4.829999999999999716e+01,7.856979844018874282e-02
4.835000000000000142e+01,7.232903231559455193e-02
4.840000000000000568e+01,6.576481860266572554e-02
4.845000000000000284e+01,5.893295316571263431e-02
4.850000000000000000e+01,5.189455008117810353e-02
4.854999999999999716e+01,4.471818735905561115e-02
4.860000000000000142e+01,3.748529778418686897e-02
4.865000000000000568e+01,3.030398288470619039e-02
4.870000000000000284e+01,2.334757859063148894e-02
4.875000000000000000e+01,1.697652703054255974e-02
4.879999999999999716e+01,1.213924472853461674e-02
4.885000000000000142e+01,1.093330673947922639e-02
4.890000000000000568e+01,1.411506853772736929e-02
4.895000000000000284e+01,1.946684108083669359e-02
4.900000000000000000e+01,2.548879090784540724e-02
4.904999999999999716e+01,3.164354326968324416e-02
4.910000000000000142e+01,3.772500276671089670e-02
4.915000000000000568e+01,4.363919431829493129e-02
4.920000000000000284e+01,4.933753401308350189e-02
4.925000000000000000e+01,5.479341895079516828e-02
4.929999999999999716e+01,5.999257484501741011e-02
4.935000000000000142e+01,6.492879376918643530e-02
4.940000000000000568e+01,6.960085836303857298e-02
4.945000000000000284e+01,7.400971897571716196e-02
4.950000000000000000e+01,7.815867716349242378e-02
4.954999999999999716e+01,8.205256383050611724e-02
4.960000000000000142e+01,8.569704307492460871e-02
4.965000000000000568e+01,8.909804656240677412e-02
4.970000000000000284e+01,9.226132585879706638e-02
4.975000000000000000e+01,9.519211989885839609e-02
4.979999999999999716e+01,9.789493727400724876e-02
4.985000000000000142e+01,1.003734514397356253e-01
4.990000000000000568e+01,1.026305031093467102e-01
4.995000000000000284e+01,1.046684778981793879e-01
5.000000000000000000e+01,1.064903365597883317e-01
