t,order,variance,autocorr
3.135000000000000142e+01,5.818891836092539294e-02,6.539358329018737925e-05,9.903574808237246563e-01
3.140000000000000213e+01,5.998577639653002863e-02,5.505178625206704607e-05,9.878906757594068111e-01
3.145000000000000284e+01,6.199783943801134151e-02,4.621731433567092428e-05,9.845972536882259263e-01
3.150000000000000000e+01,6.418779322109922914e-02,3.912000710400186028e-05,9.805129031347810109e-01
3.155000000000000071e+01,6.652045116306647132e-02,3.392413578404580030e-05,9.761025721075766715e-01
3.160000000000000142e+01,6.896435499464467767e-02,3.072868461821770200e-05,9.724276375463726252e-01
3.165000000000000213e+01,7.149254549130974745e-02,2.957330915879845203e-05,9.707906690407531736e-01
3.170000000000000284e+01,7.408266809480697213e-02,3.044902675098202038e-05,9.718086972044343019e-01
3.175000000000000000e+01,7.671616325587732321e-02,3.331282808085306974e-05,9.748845715065184159e-01
3.180000000000000071e+01,7.937656498113077053e-02,3.810454693570223996e-05,9.787835816134666800e-01
3.185000000000000142e+01,8.204893123250106557e-02,4.476465869120042023e-05,9.825186167031649820e-01
3.190000000000000213e+01,8.471843965038391988e-02,5.325018685313661471e-05,9.856563494755959942e-01
3.195000000000000284e+01,8.736919324350625460e-02,6.354509755866801488e-05,9.881505546462375777e-01
