t,order
2.780000000000000071e+01,8.378998417291022571e-02
2.785000000000000142e+01,8.471459073978661325e-02
2.790000000000000213e+01,8.560044526784339747e-02
2.795000000000000284e+01,8.645496426682650060e-02
2.800000000000000000e+01,8.728819967796123958e-02
2.805000000000000071e+01,8.811362101351978560e-02
2.810000000000000142e+01,8.894864436247662542e-02
2.815000000000000213e+01,8.981487955846141624e-02
2.820000000000000284e+01,9.073803230984543722e-02
2.825000000000000000e+01,9.174739145741721280e-02
2.830000000000000071e+01,9.287486211306381079e-02
2.835000000000000142e+01,9.415299886181992262e-02
2.840000000000000213e+01,9.561275911855554588e-02
2.845000000000000284e+01,9.728139276124543600e-02
2.850000000000000000e+01,9.917961047042216094e-02
2.855000000000000071e+01,1.013200246445792874e-01
2.860000000000000142e+01,1.037064881619575718e-01
2.865000000000000213e+01,1.063344582664678684e-01
2.870000000000000284e+01,1.091923465315638719e-01
2.875000000000000000e+01,1.122638032084480042e-01
2.880000000000000071e+01,1.155292403229203624e-01
2.885000000000000142e+01,1.189687953127982756e-01
2.890000000000000213e+01,1.225652370564566801e-01
2.895000000000000284e+01,1.263043025665357977e-01
2.900000000000000000e+01,1.301741341536881702e-01
2.905000000000000071e+01,1.341639989831814039e-01
2.910000000000000142e+01,1.382628419703996747e-01
2.915000000000000213e+01,1.424575102617257616e-01
2.920000000000000284e+01,1.467298688274781271e-01
2.925000000000000000e+01,1.510555548269677251e-01
2.930000000000000071e+01,1.554031283639022154e-01
2.935000000000000142e+01,1.597341942685517602e-01
2.940000000000000213e+01,1.640044730045481236e-01
2.945000000000000284e+01,1.681663795935766648e-01
2.950000000000000000e+01,1.721707863784603942e-01
2.955000000000000071e+01,1.759691722087970978e-01
2.960000000000000142e+01,1.795183683594409052e-01
2.965000000000000213e+01,1.827819367396210370e-01
2.970000000000000284e+01,1.857307471983132841e-01
2.975000000000000000e+01,1.883428968103681711e-01
2.980000000000000071e+01,1.906031050849022468e-01
2.985000000000000142e+01,1.925022653894648827e-01
2.990000000000000213e+01,1.940382837899974067e-01
2.995000000000000284e+01,1.952128428597097731e-01
3.000000000000000000e+01,1.960306582175655454e-01
3.005000000000000071e+01,1.964985980367494334e-01
3.010000000000000142e+01,1.966248421858222128e-01
3.015000000000000213e+01,1.964181896187641163e-01
3.020000000000000284e+01,1.958875255805800908e-01
3.025000000000000000e+01,1.950417922018641836e-01
3.030000000000000071e+01,1.938906656157575736e-01
3.035000000000000142e+01,1.924440175444749879e-01
3.040000000000000213e+01,1.907130522514843551e-01
3.045000000000000284e+01,1.887107810069824088e-01
3.050000000000000000e+01,1.864523635090150344e-01
3.055000000000000071e+01,1.839553384510955736e-01
3.060000000000000142e+01,1.812397277718461874e-01
3.065000000000000213e+01,1.783279952090099929e-01
3.070000000000000284e+01,1.752451102662923033e-01
3.075000000000000000e+01,1.720193224196915061e-01
3.080000000000000071e+01,1.686802653542722741e-01
3.085000000000000142e+01,1.652580204007043918e-01
3.090000000000000213e+01,1.617825188720247165e-01
3.095000000000000284e+01,1.582829340035911969e-01
3.100000000000000000e+01,1.547870902836165907e-01
3.105000000000000071e+01,1.513209162332010138e-01
3.110000000000000142e+01,1.479078741898988691e-01
3.115000000000000213e+01,1.445679394314829669e-01
3.120000000000000284e+01,1.413181103178552667e-01
3.125000000000000000e+01,1.381727175288543774e-01
3.130000000000000071e+01,1.351437139767525941e-01
3.135000000000000142e+01,1.322410366152991790e-01
3.140000000000000213e+01,1.294729680264264104e-01
3.145000000000000284e+01,1.268464754360277280e-01
3.150000000000000000e+01,1.243675110206211576e-01
3.155000000000000071e+01,1.220412803842661348e-01
3.160000000000000142e+01,1.198723623572878483e-01
3.165000000000000213e+01,1.178645652555480594e-01
3.170000000000000284e+01,1.160208117017831608e-01
3.175000000000000000e+01,1.143429807053182728e-01
3.180000000000000071e+01,1.128317494912131347e-01
3.185000000000000142e+01,1.114863755345463919e-01
3.190000000000000213e+01,1.103044241625961569e-01
3.195000000000000284e+01,1.092817154140034441e-01
3.200000000000000000e+01,1.084122082034936208e-01
3.205000000000000426e+01,1.076879659005547107e-01
3.210000000000000142e+01,1.070992561084459505e-01
3.214999999999999858e+01,1.066347392221368984e-01
3.220000000000000284e+01,1.062816351277071081e-01
3.225000000000000000e+01,1.060262624797709968e-01
3.230000000000000426e+01,1.058543773792070541e-01
3.235000000000000142e+01,1.057515548182980797e-01
3.239999999999999858e+01,1.057038189999094935e-01
3.245000000000000284e+01,1.056980023653637107e-01
3.250000000000000000e+01,1.057223011403491814e-01
3.255000000000000426e+01,1.057670407307127330e-01
3.260000000000000142e+01,1.058247909172088941e-01
3.264999999999999858e+01,1.058903176517815709e-01
3.270000000000000284e+01,1.059603836076566385e-01
3.275000000000000000e+01,1.060334166626440561e-01
3.280000000000000426e+01,1.061092736466416886e-01
3.285000000000000142e+01,1.061883173845207251e-01
3.289999999999999858e+01,1.062706056105412605e-01
3.295000000000000284e+01,1.063557157719503959e-01
3.300000000000000000e+01,1.064427278274442945e-01
3.305000000000000426e+01,1.065303575665490499e-01
3.310000000000000142e+01,1.066173927606548916e-01
3.314999999999999858e+01,1.067030634560436481e-01
3.320000000000000284e+01,1.067876133195301835e-01
3.325000000000000000e+01,1.068731419288537765e-01
3.330000000000000426e+01,1.069636703371336511e-01
3.335000000000000142e+01,1.070650707578559291e-01
3.339999999999999858e+01,1.071848884962126602e-01
3.345000000000000284e+01,1.073323509680332299e-01
3.350000000000000000e+01,1.075182411189334053e-01
3.355000000000000426e+01,1.077542833936727396e-01
3.360000000000000142e+01,1.080528626512046730e-01
3.364999999999999858e+01,1.084263903029849402e-01
